id,description
708240,Weird character substitution in email body
708240,Weird character substitution in email body due to broken font
759092,Daily not responding and memory usage increasing
759092,Daily not responding (beach balls) and memory usage increasing
759092,Daily not responding (beach balls) with high cpu and memory nominal but usage increasing
759092,"Daily not responding (beach balls) with high/100% cpu, and memory nominal but increasing"
546260,composer text toolbar inactivate when clicking 'write to ' on name in mail front end.
546260,Composer HTML formatting toolbar disabled when clicking 'write to' on email address in message reader
546260,Composition: HTML formatting toolbar disabled when clicking 'write to' on email address in message reader
542845,Why does a Mailing List always appear as the first Recipient !
542845,"When creating new message, TB always presets one Mailing List as to-Recipient"
758777,Account Provisioner tab should still act normally if the session was restarted
758777,Account Provisioner tab should still act normally if persisted and restored
742031,Unexpected deletion of SENT folder
742031,Unexpected deletion of SENT folder. recovered folder from nstmp
756403,Quick search of messages is not working properly
756403,Global search of messages is not working properly
727536,crash js_NextActiveContext
727536,crash js_NextActiveContext. Caused by mintrayr aka MinimizeToTray revived?
760786,"Thunderbird removes leading spaces and adds leading spaces, i.e. it fucks up things in a MISGUIDED active effort to help"
760786,Thunderbird removes leading spaces and adds leading spaces
760775,Tags are not remembered
760775,Tags are not remembered with Dovecot IMAP
760807,Program Compatibility Assistant shown on Windows 8 when setting as default mail client
760807,Program Compatibility Assistant shown on Windows 7 when setting as default mail client
759050,"miss Message>""Move To"" & Message>""Copy To"" menu item for folders"
759050,"Cannot move or copy folders using keyboard only (implement ""Move to"" / ""Copy To"" contextual actions for folders)"
739677,"[Instant messaging] not all buttons like ""Accounts"", ""New contact"" are keyboard accessible"
739677,"No way to access the ""Add Contact"" and ""Join Chat"" actions of the IM feature with the keyboard"
761190,Reply-all leaves to/cc fields occasionally disabled
761190,Reply or Reply-all leaves to/cc fields occasionally disabled
760704,"GloDa search stays on ""Searching..."""
760704,"GloDa search stays on ""Searching..."".   Error: ReferenceError: aTab is not defined  //app/modules/gloda/datastore.js"
570399,Cannot access Inbox held on IMAP server
570399,"Cannot access Inbox held on IMAP server. ""Folder not found in IMAP name space"""
550152,Attached files missing or not seen
550152,"Attached files ""missing"" or not seen, seeing winmail.dat attachment instead"
748323,Disable the chat feature in Thunderbird 13 beta
748323,Disable the chat feature in beta until we ship it.
742669,"After closing direct chat with IRC member and IRC channel gets focus, participants list not shown, still previous conversation in use"
742669,"JS error after closing a selected IM conversation, breaking some parts of the Chat UI"
761983,JS error when closing the Thunderbird main window in a removeObserver in search.xml
761983,JS error when closing the Thunderbird main window in a removeObserver call in search.xml
762171,-- Stack Trace -- whiole finishing thunderbird-13.0
762171,-- Stack Trace -- while finishing thunderbird-13.0
762171,crach while finishing (shutdown) thunderbird-13.0
762171,crash while finishing (shutdown) thunderbird-13.0
762008,Thunderbird 13 won't save a file in HTML?
762008,Thunderbird 13 won't save a file in HTML for POP and Local Folder accounts (IMAP works fine)
734682,shortcut to switch between windows of thunderbird does not work on macos
734682,[MAC] Shortcuts to switch between TB tabs not working as expected
743317,"Window title reads ""Write: (no subject)"""
743317,"[Linux] Window title reads ""Write: (no subject)"" although subject is present"
744011,Version: 10.0.1  add image does not work.
744011,"TB 10.0.1: Insert image from local file does not work, TB prepends wrong protocol http: instead of file: to img src attribute"
747854,TO line auto completion does not work for family name
747854,TO line recipient auto completion does not work for family name (last name)
762558,Body of message is empty if certain encoding is used inside the body
762558,Body of message is empty if specific encoding is used inside the body
763475,"Permanent orange on Linux64 debug Mozmill tests: Assertion failure: ((__builtin_expect(!!(!((CheckSameOriginPrincipal(principal, old)) & 0x80000000)), 1))), at ../../../../mozilla/caps/src/nsScriptSecurityManager.cpp:2318"
763475,"Permanent orange on Windows & Linux debug Mozmill tests: Assertion failure: ((__builtin_expect(!!(!((CheckSameOriginPrincipal(principal, old)) & 0x80000000)), 1))), at ../../../../mozilla/caps/src/nsScriptSecurityManager.cpp:2318"
763475,"Mostly permanent orange on Windows & Linux debug Mozmill tests: Assertion failure: ((__builtin_expect(!!(!((CheckSameOriginPrincipal(principal, old)) & 0x80000000)), 1))), at ../../../../mozilla/caps/src/nsScriptSecurityManager.cpp:2318"
743956,Inconsistent Copy Email Address
743956,"""Copy Email Address"" sometimes seems to copy the previously copied email address"
553362,Some parts of a multi-part message are not displayed
553362,"Multipart/alternative: text/html part not shown when ""View > Message Body as > Plain text"" and vice versa"
764182,"Upon selected more than eight messages and clicking reply, only eight of the messages selected are opened in a new reply window."
764182,"Upon selection of more than eight messages and clicking reply, only eight of the messages selected are opened in a new reply window."
498836,"Warning needs when user insert a link with a wrong URI, especially when the protocol omitted"
498836,"Need warning when user inserts a link with a wrong URI, especially with protocol omitted"
580585,.rtf attachment files
580585,.rtf attachment files shown inline as plain text
761654,"""Always load remote content from [address]"" link in the preview pane is failing"
761654,"""Always load remote content from [address]"" link in the preview pane is failing when displayName isn't set"
758826,"Application error on shutdown ""the memory could not be read"""
758826,"Application error on shutdown ""the memory could not be read"" when telemetry is enabled"
765029,Messages containing GMT+NN in the Date: header display an error when opened
765029,Messages containing GMT+NN in the Date: header display an error when opened -
765029,"Messages containing GMT+NN in the Date: header display an error when opened - ""Bad key or directory name"""
742793,Avatar changes are only visible at restart
742793,Support vCard based avatars on JS-XMPP
765532,large delay processing huge TO/CC headers
765532,"large delay processing huge TO/CC headers when clicking ""more"" of with View > Headers > All"
766679,"When saving received html messages as *.html,  don't show embedded images"
766679,"When saving received html message as *.html, embedded inline image is missing"
766679,"When saving received html message as *.html, embedded inline images go missing (img src points to user's mailbox instead of data URI)"
