id,severity,description
365335,normal,Clicking link in message does not open Firefox with the correct URL
365343,normal,"Read properly before sending me immature ""This isn't a playgroud"" Answers Cause Noone has an answer in Mozilla forums and the dom inspector doesn't give all answers either."
365362,normal,Cannot add property to msgHeaderSink property bag
365399,normal,can't reload lost address books
365419,normal,Composition very slow when forwarding mail containing HTML/XML
365471,major,Some filter criteria disappear
365473,normal,new mail notification should exclude junk
365545,trivial,Tbird throws some javascript strict warnings
365604,major,can't see any graphics in email
365621,normal,Update mail/ copyright dates to 2007
365623,normal,memory leak on account setting dialog box.
365625,minor,"after i deleted emails, they came back"
365640,normal,"Unable to close the ""Customize message view"" with no view defined"
365658,normal,"Using a "" - "" for specifying the re line truncates/swollows the rest of the reference"
365675,major,mail with attachments not showing (IMAP)
365682,normal,[nsIIOService2.manageOfflineStatus returning NS_ERROR_FAILURE] got into a state where I could not send or save a draft
365688,normal,"Double-click message in message list executes ""edit as new"" rather than ""open message in new window."""
365689,normal,Junk mail not auto-moved until folder is selected
365723,major,[TB3a1] memory leak after closing message window
365730,major,Installer does not uninstall in W98SE or Windows ME
365754,normal,multiple select then cmd open of messages in the drafts folder should open up multiple compose windows
365755,normal,"when only a compose window is open, I can't get back to the 3 pane"
365778,critical,Long attachment filenames are beeing incorrectly shown in other mail clients
365793,critical,New filters disapper if dialog not explicitly closed
365814,normal,nsIMessenger.saveAttachmentToFolder doesn't work properly on os different from winxp
365816,critical,Segmentation fault when thunderbird starts
365821,major,"After installing other languages prefs pop-up menu ""Composition->Spelling->Language"" offers only ""English/United States"""
365838,critical,Deleting large number of mails in subfolder hangs program
365858,normal,messages on a IMAP server moved down to local store to loose their TAGs.
365860,major,Address Book: selecting File -> Quit terminates Address Book AND Thunderbird
365868,normal,Thunderbird partially ignores OS date and time format from international settings
365879,normal,Don't ship movemail.rdf on the Mac
365894,major,charset encoding auto-detection not currect with UTF-8
365914,normal,Inproper parsing of email address in messages produced by MS Exchange
365924,minor,"spelling checker flags ""Thunderbird"" as a misspelled word"
365933,normal,Crash invoking Help -> Check for Updates...
365940,critical,"cannot access mozilla thunderbird; message is ""thunderbird.exe is not a valid Win 32 application"""
365941,normal,"Crash after activating the OK button ""New Address Book"" dialog"
365954,critical,can not uninstall Thunderbird 1.5
365958,major,Cannot Print From Attachments -- hanging
365963,trivial,Make about:logo work in Thunderbird
366016,normal,"Reduce quoted text in our message preview string to ""..."""
366033,normal,Cannot send mail from hotmail account
366047,normal,Duplicated posts in news-groups
366048,normal,Bad behaviour with directory names starting with a dot '.' (directory disappears)
366081,normal,problems with outgoing server
366093,critical,Unable to send Mails via Gmail SMTP because of wrong SMTP Settings
366124,critical,failure to set up account causes crash
366189,major,TB declares my mail server's ssl certificate invalid
366201,normal,Duplicate emails
366202,normal,No way to submit new card to address book after filling out.
366234,critical,segfault crash when applying filter containing forward rule
366235,major,"PgDn, End, CTRL + Left etc. disabled in compose message window"
366240,normal,TB 2 Beta 1 Uninstaller does not delete default app registry entries under Clients\Mail and News
366247,normal,Send Link from Opera to HTML compose window: no link present
366255,normal,Error thrown when composing a new message
366260,normal,"Mouse-click pull down ""Save Image"" on inline mail image does nothing"
366261,major,"Sent messages do not appear in Sent folder, yet are physically present in ""Sent"" mail file"
366279,critical,Initial installation failed when copying from outlook-uninstall & reinstall Thunderbird but does not work anymore
366298,critical,Saving mails as html doesn't save images
366345,normal,The bar indicating the download is over his windows
366361,normal,Thunderbird ignoring preference mail.migration.copyMailFiles
366362,normal,replying removes previous quotes if signature is above
366375,major,Sent messages not appearing in Sent folder
366406,normal,Copy / paste message source and change identity / From address consumes CPU
366407,normal,Group by date: Wrong headline after deleting an attachment
366425,normal,rename server name for an account doesn't update all of prefs.js
366426,normal,Thunderbird sometimes forgets which column to sort on after closing
366428,minor,"When deleting attachments in an IMAP account, a duplicate mail message is created"
366430,critical,E-Mail in Inbox gets lots sometimes
366433,normal,Thunderbird does not handle NSWorkspace openURLs correct
366439,normal,Add ability to append the default domain to the user name in ISP RDF Files
366458,normal,"When forwarding some long text messages, compose window opens, but locks up (hangs TB too) for roughly a minute."
366484,normal,label-based view does not update summary display when a message is marked with relevant label
366492,normal,insert hyper link to file on the network
366501,normal,Make back and forward history buttons default toolbar items
366502,major,Crash after hitting OK button in Account Settings - new SMTP Server dialog
366508,normal,Not All Filter Actions are performed when the first action moves a messsage
366510,normal,Ctrl-Shift-R does not work
366513,major,"I have to select ""save all"" when saving attachments."
366516,normal,Bump Up Security Settings for pre-filled dotmac accounts
366532,normal,Online IMAP search folder does not find all items that match
366546,normal,Unable to view or save attachments within attached emails
366577,minor,Composer window does not change according to the HTML/plaintext preferences of selected accounts
366580,critical,Account Wizard stops sending events from next page
366591,normal,"Main Window, Subject field contains message Body in HTML mail"
366604,normal,Some Listboxes with scrolling failing to display scrolled-in items
366608,normal,I am seeing lots of unprintable chars in sublject lines and messages - like this from Ingram
366632,major,Thunderbird is not able to display the correct message format of the email sent from Outlook 2003
366679,normal,"No results from AddressBook/LDAP because of ""fast"" typing"
366687,normal,Forward filter stopped working
