id,description
634826,.htaccess file permissions are not set by checksetup.pl
636502,Invalid link in Reporting section bugzilla.org features page
636502,Invalid link in Reporting section in bugzilla.org features page
637981,Patch Diffs can cause XSS in IE 6-8
637981,"""Raw Unified"" patch diffs can cause XSS on this domain in IE 6-8"
637981,"""Raw Unified"" patch diffs can cause XSS on this domain in IE 6-8 and Safari"
637981,"[SECURITY] ""Raw Unified"" patch diffs can cause XSS on this domain in IE 6-8 and Safari"
617641,Tabular reports involving real names generate a SQL error
617641,Using any of the _realname columns in Search.pm generates a SQL error
640756,"When creating attachment through web services, content is not decoded from base63"
640756,"When creating attachment through web services, content is not decoded from base64"
640756,Make the documentation clearer that attachments created with Bug.add_attachment must be of type 'base64'
641020,erport.cgi does not adhere to sortkey
641020,report.cgi does not adhere to sortkey
640987,Table looks are not beautified for all tables in report.cgi
640987,YUI is only used for the first tabular report when using multiple tables
640995,Products containing spaces won't show any bugs while browsing
640995,Products containing spaces won't show any bugs while browsing on RH5. Spaces appear as %20
643342,Attaching a file to a new bug DNW on google chrome
643342,Attaching a file to a new bug does not work on google chrome if you forget the description
643342,Javascript attachment validation does not run when during bug creation
643342,Javascript attachment validation does not run during bug creation
643411,time summary gives wrong result
643411,New default bug limit makes time summary results confusing
646578,Drop Math::Random::Secure from our required/optional modules as it has too many dependencies
646578,Math::Random::Secure's dependencies frequently do not install properly
650593,"Bugzilla crashes when the databases is gone, even when shutdownhtml is set"
650593,"Bugzilla crashes when the database is gone, even when shutdownhtml is set"
652405,"""Add"" Textbox in CC List (click edit link to activate) has &ndash; in the title attribute"
652405,"All user fields (assignee, QA contact, Add CC) have the page title as the ""title"" attribute"
652427,Going back to the new bug page looses the description if possible duplicates have been searched for
652427,Going back to the new bug page loses the description if possible duplicates have been searched for
643910,Email notification for CC'ed users from a blocked bug carries wrong date
643910,Email notifications from a blocked bug have the timestamp from its last change instead of the timestamp of the blocker
647158,Firefox WebConsole reports: unbalanced tree was written
647158,"The Error Console in Firefox 4 reports ""unbalanced tree was written using document.write()"" when reporting a new bug"
647158,"The Error Console in Firefox 4 reports ""unbalanced tree was written using document.write()"" when reporting a new bug or when visiting the ""User Authentication"" panel in the Parameters page"
610767,convert-workflow missing transitions to CONFIRMED
610767,contrib/convert-workflow.pl should add transitions from RESOLVED and VERIFIED to CONFIRMED (if transitions to REOPENED were present)
562329,importxml.pl: Use of uninitialized value problem
562329,importxml.pl shouldn't set the resolution to INVALID when a closed bug has none
526737,bugzilla_ldapsync.rb fails
526737,bugzilla_ldapsync.rb fails and should be removed
653104,Component list gets out of sync when unchecking 'Enabled for bugs' on first component
653104,The description of components in enter_bug.cgi is out of sync when some components are disabled
654121,XML Parsing Error: not well-formed. Char 0x0 out of allowed range
654121,Error when dumping bug list to XML. (XML Parsing Error: not well-formed. Char 0x0 out of allowed range)
654496,Duplicate bug detection doesn't work when using Oracle databases.
654496,[Oracle] Duplicate bug detection doesn't work when using Oracle databases.
653713,"undef error - Can't call method ""extern_id_used"" on an undefined value at Bugzilla/Auth/Verify/Stack.pm line 91."
653713,editusers.cgi crashes when editing a user profile
600810,[XMLRPC] Soap error after upgrade 3.2.5 -> 3.6.2
600810,XML-RPC fails with SOAP::Lite 0.711 and 0.712
657114,Tarball contains .bzr dir
657114,Bugzilla 4.0.1 Tarball contains .bzr dir
657158,Request email headers for attachment containing newline are corrupt
657158,[SECURITY] Request email headers for attachment containing newline are corrupt
657158,Request email headers for attachment containing newline are corrupt
657158,[SECURITY] Request email headers for attachment containing newline are corrupt
657707,importxml.pl not importing keywords
657707,importxml.pl crashes when importing keywords
660053,"If a BUGLIST cookie is compromised, it can be used to XSS show_bug.cgi"
660053,"[SECURITY] If a BUGLIST cookie is compromised, it can be used to XSS show_bug.cgi"
660053,"[SECURITY] If a BUGLIST cookie is compromised, it can be used to XSS show_bug.cgi and inject HTML into <head>"
660888,XSS is Bugzilla Test Install creation script
660888,XSS in Bugzilla Test Install creation script and on createaccount.cgi via maintainer email
660502,Temporary files for uploaded attachments are not deleted on Windows (again)
660502,[SECURITY] Temporary files for uploaded attachments are not deleted on Windows (again)
653477,Group names can be guessed when creating or editing a bug
653477,[SECURITY] Group names can be guessed when creating or editing a bug
661482,"searching for changes to fields between two dates excludes changes made on the ""to"" date"
661482,"searching for changes to fields between two dates excludes changes made on the ""end"" date"
661482,"searching for changes to fields between two dates excludes changes made on the ""to"" date"
663377,"quicksearch status: doesn't work, apparently defeated by default status selection"
663377,"quicksearch using ""status:"" field doesn't work--it is defeated by the default status selection"
663208,"Recursive ""Verify version"" page when attempting to move multiple bugs to another product"
663208,"Recursive ""Verify new product details"" page when attempting to move multiple bugs to another product"
674497,Custom searches let you determine if a group exists or not
674497,[SECURITY] Custom searches let you determine if a group exists or not
674574,"When all components or versions or milestones are disabled, you cannot enter bugs into the product but it's listed in enter_bug.cgi anyway"
674574,"When all components or versions are disabled, you cannot enter bugs into the product but it's listed in enter_bug.cgi anyway"
655910,"When using install-module.pl, arguments passed to one module in Bugzilla::Install::CPAN::install_module() are propagated to all its dependencies"
655910,"When calling ./install-module.pl --all, install LWP before XML::Twig, else arguments passed to build XML::Twig are propagated to Net::HTTP which then fails"
676825,Security  - Full Path Disclosure and Internal Server Error - Mozilla security bounty program
676825,Full Path Disclosure and Internal Server Error
677187,probably CRLF BUG in Attachments FILENAME
677187,"If the attachment filename contains a newline, an error is thrown when trying to download the attachment"
675080,UTF-7 XSS in Bugzilla
675080,UTF-7 XSS in Bugzilla when using Internet Explorer 6
677901,error in Bugzilla/Token.pm
677901,"Bugzilla crashes when no token is passed to token.cgi but the script expects one, because tokens are incorrectly validated"
559539,"[Oracle] [patch] whine.pl sets run_next incorrectly due to CURRENT_DATE difference, add TRUNC()"
559539,[Oracle] whine.pl sets run_next incorrectly due to CURRENT_DATE
678772,"version.pm 0.92 and newer forbids negative values, making checksetup.pl to fail"
678772,"version.pm 0.92 and newer forbids negative values, making checksetup.pl fail with the error ""Invalid version format"""
682114,xml-rpc fails when
682114,xml-rpc fails when libtest-taint-perl is not available on Ubuntu
682250,Search not functioning properly on 4.0.1
682250,[Oracle] Search fails due to a <*> indicator/relational operator
682250,[Oracle] Search fails when searching for two words at once
674416,"Custom searches in query.cgi are lost when clicking the ""Back"" button in Firefox when viewing a buglist"
