id,severity,description
357211,major,collectstats failed due to duplicates.cgi: Use of uninitialized value in string ne at (eval 57) line 31.
357256,normal,Checksetup.pl is not creating the tables in bugs database while installing bugzilla
357346,minor,Invalid ID for some <input> fields in global/userselect.html.tmpl
357374,major,"Can't locate object method ""use_for"" via package ""Bugzilla::Group"""
357396,major,"Mass-change broken due to the undesired onClick=""document.location='show_bug.cgi?id=XXX'"""
357400,normal,"When adding a new custom field, a sortkey of 0 is ignored"
357433,normal,"Labels of custom fields are left aligned on enter_bug.cgi,post_bug.cgi"
357474,major,"whine.pl says ""email address has not been properly set"" with default parameters"
357478,normal,Custom fields should appear as text when they are not editable
357526,normal,buglist.cgi doesn't specify encoding as UTF-8 when the rest of Bugzilla does
357537,minor,MIME-Types version requirement is at least 0.02
357661,normal,convert_uncompressed_images param doesn't work on windows
357676,normal,Missing module declarations in Bug.pm
357677,blocker,Crash on enter_bug.cgi
357680,major,add an option to not send <label> spam to timeless
357690,minor,Field Values still visible in navigation bar for user with editcomponents rights
357695,normal,editusers rights = any rights
357858,minor,Having links to search for and create a new bug 4 times on a page is excessive
357873,normal,loginnetmask param should default to 1
358172,normal,Attempt to free unreferenced scalar
358205,normal,Rename ASSIGNED status to ACCEPTED
358225,normal,perl errors on user edit page
358229,major,Checksetup.pl for v2.22.1 fails
358321,normal,How to add additional field value
358354,normal,WebService should check if a user needs to login before performing an operation
358374,normal,Restrict user to file bug against perticular version
358394,major,General problem when using MySql 5.0
358484,minor,rss feed of bugs don't have a rel attribute
358486,trivial,env_no_email mistakenly refers to an environment variable where it should refer to a param
358581,normal,Milestones for different products cannot have same value.
358588,normal,Required Setting -> sslbase doesn't accept port in URL
358703,minor,WebService functions version and timezone should follow bugzilla standard
358947,normal,Dead code in post_bug.cgi defining custom_tables
358956,major,[PostgreSQL] Sequences need to be renamed when their field is renamed
359215,normal,User delete integrity check doesn't consider attachments
359315,normal,"""NNTP"" and ""IO"" should be filtered out of the mail_delivery_method options, or made useful"
359463,normal,Whiteboard changes not showing up on Whining Event email notification
359499,trivial,skins/standard/show_bug.css is gone
359520,normal,"""Time since assignee Touched"" boolean chart search fails"
359532,normal,WebService offer_account_by_email should return a specific error code when account creation is disabled
359663,minor,Mcaffe firewall blocks the outgoing emails
359719,normal,Can a query be set up to only notify those assignees by Whining Event who's bug pertains to that specific search?
359765,normal,error(add a component)
359768,minor,voting should not offer a text field if the user only has one vote available or voting error is wrong
359838,normal,Many messages reported in the web server error log when editing a bug
359854,trivial,"In bug/create/create.html.tmpl, put set_assign_to() back into onload (or make the code comment saying ""it doesn't work"" explain why we shouldn't)"
359943,minor,Prev/Next <link rel>s not working on process_bug.cgi page
359956,normal,No requestee field available for attachments on bug creation
359987,normal,eee
359988,normal,Test Bug
360006,normal,"""commenter"" and ""changed before"" boolean chart gives software error"
360012,normal,"""flag requestee"" and ""changed before"" boolean chart gives internal error"
360202,normal,whineatnews.pl call missing Email::MIME function
360228,normal,bugzilla2.22 can't find any bugs with status=closed.
360321,normal,Target Milestone sort order in Query.cgi is not sorted by sortkey
360391,normal,Query Boolean for comment doesn't work well
360489,major,"Can't locate object method ""type_name"" via package ""Bugzilla::Field"" when listing custom fields"
360520,critical,Docs need to be changed to include info about the Email:: modules instead of the Mail:: modules
360563,normal,When deleting user bugs he/she has reported should be reassigned to owner of component
360570,trivial,Test Bug
360587,blocker,DBD::mysql::db do failed: BLOB/TEXT column 'status_whiteboard' can't have a default value at Bugzilla/DB.pm line 513
360630,minor,doesn't print html header
360663,major,cant edit users -- editusers.cgi calls bad postgresql query
360667,normal,no user preference is given to newly created account
360688,minor,cannot specify charset when ispatch=1
360710,normal,checksetup.pl needs to blacklist some non-working external modules
360719,critical,Can I play with bugzilla here?
360838,minor,runtests 001 fails if Email::Reply is not installed
360900,normal,fd wdf wfd wdf
360913,normal,create new bug from eclipse mylar
360967,normal,"Developers page needs to link to a query pulling ""good intro bug"" bugs"
361114,blocker,Release Bugzilla 2.22.2 and 2.23.4
361115,blocker,Release Notes For Bugzilla 2.22.2
361116,blocker,Release/News Announcement for Bugzilla 2.22.2 and 2.23.4
361117,blocker,"Update ""Release Info"" pages for Bugzilla 2.22.2 and 2.23.4"
361118,blocker,Status Update for Bugzilla 2.22.2 and 2.23.4
361119,blocker,"Update ""Download"" Page for Bugzilla 2.22.2 and 2.23.4"
361120,blocker,"Update ""Changes"" Page for Bugzilla 2.22.2 and 2.23.4"
361121,blocker,Update bugzilla-update.xml for Bugzilla 2.23.4
361135,trivial,entence which summarises the problem. Please be descriptive and use lots of keywords.
361136,trivial,entence which summarises the problem. Please be descriptive and use lots of keywords.
361140,critical,Upgrades from versions with enums fail UTF-8 conversion
361149,minor,Auth modules generate warnings about deprecated pseudo-hashes
361158,critical,UTF-8 conversion fails on MySQL 5
361175,normal,"[PostgreSQL] Too many ""NOTICE"" messages from checksetup.pl"
361176,minor,[PostgreSQL] Warning when creating the logincookies table
361382,normal,change several bugs at once changing component within product should not force prompt for version
361514,normal,Don't allow user to change to previous version
361562,normal,"The ""Using Bugzilla"" chapter should be before the ""Customising Bugzilla"" chapter"
361564,normal,"Attachments should have their own section in the docs, and info about PatchReader should be a sub-section of it"
361743,normal,"undef error - Can't locate object method ""use_for"" via package ""Bugzilla::Group"" at /usr/lib/perl5/5.8.5/Template/Stash.pm line 870."
361809,normal,"gmt, ut, utc, wet cannot be used as timezone"
361842,normal,no midair collision for dependency when changing severity
361867,minor,allowbugdeletion should not say versions can delete bugs
361870,trivial,SQL query in Bugzilla::Bug::EmitDependList() too complicated
361875,normal,Use of uninitialized value in numeric eq (==) at Bugzilla/User.pm line 1465
361877,minor,"Argument """" isn't numeric in numeric gt (>) at data/template/template/en/default/global/user-error.html.tmpl line 1526"
361980,major,"Clean up ""my"" variable scoping, take 2"
362066,major,strict_isolation: cannot remove user from CC list
362098,normal,Some bug status changes are not possible
362126,major,Check MySQL 4.1.22 announcement for Bugzilla-Specific issues
362150,normal,CSV output doesn't show proper opendate unless opentime is present
362177,normal,"""Remember values"" does not work for large bugs"
362195,normal,DBD::mysql::db do failed: BLOB/TEXT column 'userregexp' can't have a default value at Bugzilla/DB.pm line 514
362301,normal,2.23.3: DBD::mysql::db do failed: Incorrect integer value: 'AbE6SSV3aD' for column 'cookie' at row 1 at Bugzilla/Auth/Persist/Cookie.pm line 66
362437,normal,How to Add Milestone Automatically and Restrict user not to select older milestone than current date
362441,normal,Email notification for the New Bug on bugzilla 2.22 not been sent for a specific domain
362497,normal,Changing Product/Component should not remove attachment review flags.
362865,minor,email-in.pl permissions not good after running checksetup
362943,normal,Software Error on Windows Machine for forgotten password
362957,normal,Failed to upgrade to HEAD
362996,trivial,email_in.pl throws warnings of uninitialized values given certain input
363052,normal,"whine.pl: Can't call method ""in_group"" on an undefined value at ./whine.pl line 242."
363210,normal,sanitycheck.cgi reports problems with emails using validate_email_syntax when emails match createemailregexp but not emailregexp
363227,major,Template error processing or creating bugs
363371,normal,"If recode.pl --guess is unable to detect some encodings, checksetup.pl will never complete (unless you agree to loose some data)"
363494,normal,bugzilla allows unauthorized creation of user accounts.
363520,normal,Install fail within MySQL v5.0
363556,major,No obvious way to log in to view/change a bug when you're not logged in.
363894,minor,Better date format in user account creation and email address change
